"","County","State","Date","City","State_Code","Station","Day","month","day","TAVG","TMAX","TMIN","TOBS","SNOW","PRCP","PM2.5","CO","NO2","Ozone","SO2","total_confirmed_cases","Deaths","Recovered","Active"
"151","Allegheny","Pennsylvania","Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.26999998092651,NA,NA,0.0463000014424324,NA,419,2,0,0
"152","Allegheny","Pennsylvania","Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7,NA,NA,0.0509999990463257,NA,1042,55,0,987
"153","Allegheny","Pennsylvania","Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.73000001907349,NA,NA,0.0447000004351139,NA,1059,67,0,992
"154","Allegheny","Pennsylvania","Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.82999992370605,NA,NA,0.0450000017881393,NA,1088,74,0,1014
"155","Allegheny","Pennsylvania","Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.17000007629395,NA,NA,0.0403000004589558,NA,1149,74,0,1075
"156","Allegheny","Pennsylvania","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.80000019073486,NA,NA,0.0443000011146069,NA,1177,74,0,1103
"157","Allegheny","Pennsylvania","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.56999969482422,NA,NA,0.0480000004172325,NA,1198,73,0,1125
"158","Allegheny","Pennsylvania","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.90000009536743,NA,NA,0.0370000004768372,NA,1211,73,0,1138
"159","Allegheny","Pennsylvania","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.96999979019165,NA,NA,0.0480000004172325,NA,476,2,0,0
"160","Allegheny","Pennsylvania","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.52999973297119,NA,NA,0.0427000001072884,NA,552,3,0,0
"161","Allegheny","Pennsylvania","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,18.5,NA,NA,0.046000000089407,NA,605,4,0,0
"162","Allegheny","Pennsylvania","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.19999980926514,NA,NA,0.0489999987185001,NA,642,4,0,0
"163","Allegheny","Pennsylvania","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,14.3999996185303,NA,NA,0.0403000004589558,NA,689,6,0,0
"164","Allegheny","Pennsylvania","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.90000009536743,NA,NA,0.0480000004172325,NA,720,10,0,0
"165","Allegheny","Pennsylvania","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.69999980926514,NA,NA,0.046000000089407,NA,759,12,0,0
"166","Allegheny","Pennsylvania","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.13000011444092,NA,NA,0.0366999991238117,NA,48,1,0,0
"167","Allegheny","Pennsylvania","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10.0299997329712,NA,NA,0.0346999987959862,NA,58,2,0,0
"168","Allegheny","Pennsylvania","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7,NA,NA,0.0342999994754791,NA,88,2,0,0
"169","Allegheny","Pennsylvania","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,12.1999998092651,NA,NA,0.0502999983727932,NA,133,2,0,0
"170","Allegheny","Pennsylvania","Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,11.3999996185303,NA,NA,0.0439999997615814,NA,158,2,0,0
"171","Allegheny","Pennsylvania","Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,12.8000001907349,NA,NA,0.031700000166893,NA,219,2,0,0
"172","Allegheny","Pennsylvania","Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.86999988555908,NA,NA,0.0502999983727932,NA,265,2,0,0
"173","Allegheny","Pennsylvania","Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.29999995231628,NA,NA,0.0439999997615814,NA,290,2,0,0
"174","Allegheny","Pennsylvania","Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.80000019073486,NA,NA,0.0280000008642673,NA,325,2,0,0
"175","Androscoggin","Maine","Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,-0.200000002980232,NA,NA,0.0390000008046627,NA,11,0,0,0
"176","Androscoggin","Maine","Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.29999995231628,NA,NA,NA,NA,24,0,0,0
"177","Androscoggin","Maine","Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.70000004768372,NA,NA,0.0379999987781048,NA,27,0,0,0
"178","Androscoggin","Maine","Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.09999990463257,NA,NA,0.0469999983906746,NA,28,0,0,28
"179","Androscoggin","Maine","Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.09999990463257,NA,NA,0.0480000004172325,NA,28,0,0,28
"180","Androscoggin","Maine","Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.20000004768372,NA,NA,0.0439999997615814,NA,29,0,0,29
"181","Androscoggin","Maine","Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.90000009536743,NA,NA,0.0450000017881393,NA,31,1,0,30
"182","Androscoggin","Maine","Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.20000004768372,NA,NA,0.0390000008046627,NA,32,1,0,31
"183","Androscoggin","Maine","Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5,NA,NA,0.0430000014603138,NA,32,1,0,31
"184","Androscoggin","Maine","Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.5,NA,NA,0.0439999997615814,NA,35,1,0,34
"185","Androscoggin","Maine","Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.80000019073486,NA,NA,0.0509999990463257,NA,35,1,0,34
"186","Androscoggin","Maine","Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,-0.5,NA,NA,0.0399999991059303,NA,12,0,0,0
"187","Androscoggin","Maine","Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.29999995231628,NA,NA,0.0439999997615814,NA,35,1,0,34
"188","Androscoggin","Maine","Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.5,NA,NA,0.0430000014603138,NA,36,1,0,35
"189","Androscoggin","Maine","Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.70000004768372,NA,NA,0.0370000004768372,NA,36,1,0,35
"190","Androscoggin","Maine","Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,0.0500000007450581,NA,37,1,0,36
"191","Androscoggin","Maine","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.59999990463257,NA,NA,0.0480000004172325,NA,38,1,0,37
"192","Androscoggin","Maine","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.69999980926514,NA,NA,0.0469999983906746,NA,38,1,0,37
"193","Androscoggin","Maine","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.80000019073486,NA,NA,0.0469999983906746,NA,42,2,0,40
"194","Androscoggin","Maine","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.59999990463257,NA,NA,0.0399999991059303,NA,19,0,0,0
"195","Androscoggin","Maine","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.59999990463257,NA,NA,0.0399999991059303,NA,20,0,0,0
"196","Androscoggin","Maine","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.29999995231628,NA,NA,0.0350000001490116,NA,20,0,0,0
"197","Androscoggin","Maine","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.5,NA,NA,0.0419999994337559,NA,23,0,0,0
"198","Androscoggin","Maine","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.90000009536743,NA,NA,0.0419999994337559,NA,23,0,0,0
"199","Androscoggin","Maine","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.59999990463257,NA,NA,0.0399999991059303,NA,23,0,0,0
"200","Androscoggin","Maine","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.5,NA,NA,0.0430000014603138,NA,24,0,0,0
"201","Androscoggin","Maine","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.80000019073486,NA,NA,0.0410000011324883,NA,3,0,0,0
"202","Androscoggin","Maine","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.10000002384186,NA,NA,0.0419999994337559,NA,3,0,0,0
"203","Androscoggin","Maine","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,0.0419999994337559,NA,4,0,0,0
"204","Androscoggin","Maine","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.5,NA,NA,0.0450000017881393,NA,5,0,0,0
"205","Androscoggin","Maine","Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.20000004768372,NA,NA,0.0390000008046627,NA,6,0,0,0
"206","Androscoggin","Maine","Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.59999990463257,NA,NA,0.046000000089407,NA,7,0,0,0
"207","Androscoggin","Maine","Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.70000004768372,NA,NA,0.0410000011324883,NA,8,0,0,0
"208","Androscoggin","Maine","Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0.800000011920929,NA,NA,0.0410000011324883,NA,8,0,0,0
"209","Androscoggin","Maine","Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.20000004768372,NA,NA,0.0430000014603138,NA,11,0,0,0
"210","Anne Arundel","Maryland","Apr 1","Baltimore","MD","US1MDBC0006",20200401,"Apr",1,8,13.9,5,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","Anne Arundel","Maryland","Apr 10","Baltimore","MD","US1MDBC0006",20200410,"Apr",10,8.2,11.1,3.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","Anne Arundel","Maryland","Apr 11","Baltimore","MD","US1MDBC0006",20200411,"Apr",11,8.9,16.1,2.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Anne Arundel","Maryland","Apr 12","Baltimore","MD","US1MDBC0006",20200412,"Apr",12,11.8,22.2,2.8,0,0,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","Anne Arundel","Maryland","Apr 13","Baltimore","MD","US1MDBC0006",20200413,"Apr",13,15.8,25.6,11.1,0,0,532,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","Anne Arundel","Maryland","Apr 14","Baltimore","MD","US1MDBC0006",20200414,"Apr",14,12.5,15,4.4,0,0,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","Anne Arundel","Maryland","Apr 15","Baltimore","MD","US1MDBC0006",20200415,"Apr",15,7.7,12.2,3.3,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Anne Arundel","Maryland","Apr 16","Baltimore","MD","US1MDBC0006",20200416,"Apr",16,7.8,11.7,0.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","Anne Arundel","Maryland","Apr 17","Baltimore","MD","US1MDBC0006",20200417,"Apr",17,6.9,13.9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","Anne Arundel","Maryland","Apr 18","Baltimore","MD","US1MDBC0006",20200418,"Apr",18,10.2,12.2,1.7,0,0,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","Anne Arundel","Maryland","Apr 19","Baltimore","MD","US1MDBC0006",20200419,"Apr",19,9.1,18.9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Anne Arundel","Maryland","Apr 2","Baltimore","MD","US1MDBC0006",20200402,"Apr",2,10.4,17.2,3.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","Anne Arundel","Maryland","Apr 20","Baltimore","MD","US1MDBC0006",20200420,"Apr",20,13.3,17.8,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","Anne Arundel","Maryland","Apr 21","Baltimore","MD","US1MDBC0006",20200421,"Apr",21,12.9,20,6.1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Anne Arundel","Maryland","Apr 22","Baltimore","MD","US1MDBC0006",20200422,"Apr",22,8.6,15.6,1.1,0,0,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Anne Arundel","Maryland","Apr 23","Baltimore","MD","US1MDBC0006",20200423,"Apr",23,10.4,13.3,5.6,0,0,82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","Anne Arundel","Maryland","Apr 24","Baltimore","MD","US1MDBC0006",20200424,"Apr",24,11.6,13.9,10,0,0,214.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","Anne Arundel","Maryland","Apr 25","Baltimore","MD","US1MDBC0006",20200425,"Apr",25,11.9,18.3,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","Anne Arundel","Maryland","Apr 26","Baltimore","MD","US1MDBC0006",20200426,"Apr",26,11.1,12.8,8.3,0,0,95,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","Anne Arundel","Maryland","Apr 3","Baltimore","MD","US1MDBC0006",20200403,"Apr",3,12.9,18.3,7.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","Anne Arundel","Maryland","Apr 4","Baltimore","MD","US1MDBC0006",20200404,"Apr",4,11.8,15,8.3,0,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Anne Arundel","Maryland","Apr 5","Baltimore","MD","US1MDBC0006",20200405,"Apr",5,14.2,20.6,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Anne Arundel","Maryland","Apr 6","Baltimore","MD","US1MDBC0006",20200406,"Apr",6,15.9,21.1,8.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Anne Arundel","Maryland","Apr 7","Baltimore","MD","US1MDBC0006",20200407,"Apr",7,14.6,22.2,7.2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Anne Arundel","Maryland","Apr 8","Baltimore","MD","US1MDBC0006",20200408,"Apr",8,18.3,25.6,11.7,0,0,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","Anne Arundel","Maryland","Apr 9","Baltimore","MD","US1MDBC0006",20200409,"Apr",9,14.9,21.7,6.7,0,0,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","Anne Arundel","Maryland","Mar 23","Baltimore","MD","US1MDBC0006",20200323,"Mar",23,6.2,8.9,4.4,0,0,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Anne Arundel","Maryland","Mar 24","Baltimore","MD","US1MDBC0006",20200324,"Mar",24,8.5,14.4,3.3,0,0,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Anne Arundel","Maryland","Mar 25","Baltimore","MD","US1MDBC0006",20200325,"Mar",25,8.4,9.4,5.6,0,0,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","Anne Arundel","Maryland","Mar 26","Baltimore","MD","US1MDBC0006",20200326,"Mar",26,8.8,16.7,1.7,0,0,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","Anne Arundel","Maryland","Mar 27","Baltimore","MD","US1MDBC0006",20200327,"Mar",27,13.6,19.4,8.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","Anne Arundel","Maryland","Mar 28","Baltimore","MD","US1MDBC0006",20200328,"Mar",28,13.1,15,10,0,0,195.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","Anne Arundel","Maryland","Mar 29","Baltimore","MD","US1MDBC0006",20200329,"Mar",29,11.1,16.1,10,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","Anne Arundel","Maryland","Mar 30","Baltimore","MD","US1MDBC0006",20200330,"Mar",30,15.1,22.8,11.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","Anne Arundel","Maryland","Mar 31","Baltimore","MD","US1MDBC0006",20200331,"Mar",31,10.9,12.2,5.6,0,0,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","Aroostook","Maine","Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.79999995231628,NA,NA,0.0410000011324883,NA,0,0,0,0
"246","Aroostook","Maine","Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5699999332428,NA,NA,0.0405000001192093,NA,2,0,0,0
"247","Aroostook","Maine","Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.79999995231628,NA,NA,0.0399999991059303,NA,2,0,0,0
"248","Aroostook","Maine","Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.0439999997615814,NA,2,0,0,2
"249","Aroostook","Maine","Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.17000007629395,NA,NA,0.0450000017881393,NA,2,0,0,2
"250","Aroostook","Maine","Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.67000007629395,NA,NA,0.0445000007748604,NA,2,0,0,2
"251","Aroostook","Maine","Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.73000001907349,NA,NA,0.045499999076128,NA,2,0,0,2
"252","Aroostook","Maine","Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.03000020980835,NA,NA,0.0419999994337559,NA,3,0,0,3
"253","Aroostook","Maine","Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.07000017166138,NA,NA,0.0419999994337559,NA,2,0,0,2
"254","Aroostook","Maine","Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.69999980926514,NA,NA,0.045499999076128,NA,2,0,0,2
"255","Aroostook","Maine","Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.07000017166138,NA,NA,0.0515000000596046,NA,2,0,0,2
"256","Aroostook","Maine","Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.66999995708466,NA,NA,0.0439999997615814,NA,0,0,0,0
"257","Aroostook","Maine","Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.53000020980835,NA,NA,0.0425000004470348,NA,2,0,0,2
"258","Aroostook","Maine","Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.57000017166138,NA,NA,0.0439999997615814,NA,2,0,0,2
"259","Aroostook","Maine","Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.47000002861023,NA,NA,0.033500000834465,NA,2,0,0,2
"260","Aroostook","Maine","Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.4300000667572,NA,NA,0.0445000007748604,NA,3,0,0,3
"261","Aroostook","Maine","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.73000001907349,NA,NA,0.0489999987185001,NA,4,0,0,4
"262","Aroostook","Maine","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.17000007629395,NA,NA,0.0480000004172325,NA,4,0,0,4
"263","Aroostook","Maine","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.046000000089407,NA,4,0,0,4
"264","Aroostook","Maine","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.5,NA,NA,0.0445000007748604,NA,1,0,0,0
"265","Aroostook","Maine","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.73000001907349,NA,NA,0.0399999991059303,NA,1,0,0,0
"266","Aroostook","Maine","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.36999988555908,NA,NA,0.0419999994337559,NA,1,0,0,0
"267","Aroostook","Maine","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.0395000018179417,NA,1,0,0,0
"268","Aroostook","Maine","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.25,NA,NA,0.0375000014901161,NA,2,0,0,0
"269","Aroostook","Maine","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.75,NA,NA,0.0445000007748604,NA,2,0,0,0
"270","Aroostook","Maine","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.0399999991059303,NA,2,0,0,0
"271","Aroostook","Maine","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.19999980926514,NA,NA,0.0434999987483025,NA,0,0,0,0
"272","Aroostook","Maine","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.46999979019165,NA,NA,0.0425000004470348,NA,0,0,0,0
"273","Aroostook","Maine","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.69999980926514,NA,NA,0.0439999997615814,NA,0,0,0,0
"274","Aroostook","Maine","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.30000019073486,NA,NA,0.0450000017881393,NA,0,0,0,0
"275","Aroostook","Maine","Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.67000007629395,NA,NA,0.045499999076128,NA,0,0,0,0
"276","Aroostook","Maine","Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.15000009536743,NA,NA,0.0450000017881393,NA,0,0,0,0
"277","Aroostook","Maine","Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.19999980926514,NA,NA,0.045499999076128,NA,0,0,0,0
"278","Aroostook","Maine","Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.59999990463257,NA,NA,0.0439999997615814,NA,0,0,0,0
"279","Aroostook","Maine","Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.32999992370605,NA,NA,0.0485000014305115,NA,0,0,0,0
"280","Atlantic","New Jersey","Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.80000019073486,NA,NA,0.0419999994337559,NA,40,0,0,0
"281","Atlantic","New Jersey","Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,0.0390000008046627,NA,211,6,0,0
"282","Atlantic","New Jersey","Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.69999980926514,NA,NA,0.0430000014603138,NA,230,7,0,0
"283","Atlantic","New Jersey","Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.90000009536743,NA,NA,0.0439999997615814,NA,253,8,0,245
"284","Atlantic","New Jersey","Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.5,NA,NA,NA,NA,267,8,0,259
"285","Atlantic","New Jersey","Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.5,NA,NA,NA,NA,284,11,0,273
"286","Atlantic","New Jersey","Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.40000009536743,NA,NA,0.0430000014603138,NA,322,13,0,309
"287","Atlantic","New Jersey","Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7,NA,NA,0.0430000014603138,NA,344,13,0,331
"288","Atlantic","New Jersey","Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.40000009536743,NA,NA,NA,NA,370,17,0,353
"289","Atlantic","New Jersey","Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8,NA,NA,NA,NA,382,19,0,363
"290","Atlantic","New Jersey","Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.80000019073486,NA,NA,NA,NA,398,19,0,379
"291","Atlantic","New Jersey","Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.5,NA,NA,0.0439999997615814,NA,50,1,0,0
"292","Atlantic","New Jersey","Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,410,19,0,391
"293","Atlantic","New Jersey","Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.5,NA,NA,0.0410000011324883,NA,469,19,0,450
"294","Atlantic","New Jersey","Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.19999980926514,NA,NA,0.0430000014603138,NA,505,24,0,481
"295","Atlantic","New Jersey","Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.30000019073486,NA,NA,0.0399999991059303,NA,544,30,0,514
"296","Atlantic","New Jersey","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.79999995231628,NA,NA,0.0399999991059303,NA,566,29,0,537
"297","Atlantic","New Jersey","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.09999990463257,NA,NA,0.0450000017881393,NA,596,29,0,567
"298","Atlantic","New Jersey","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.79999995231628,NA,NA,0.0399999991059303,NA,638,29,0,609
"299","Atlantic","New Jersey","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.70000004768372,NA,NA,0.0370000004768372,NA,72,1,0,0
"300","Atlantic","New Jersey","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.59999990463257,NA,NA,0.0370000004768372,NA,98,1,0,0
"301","Atlantic","New Jersey","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,0.0309999994933605,NA,121,1,0,0
"302","Atlantic","New Jersey","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.80000019073486,NA,NA,0.0379999987781048,NA,132,1,0,0
"303","Atlantic","New Jersey","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.5,NA,NA,NA,NA,144,4,0,0
"304","Atlantic","New Jersey","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.80000019073486,NA,NA,0.0469999983906746,NA,168,4,0,0
"305","Atlantic","New Jersey","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.5,NA,NA,0.0469999983906746,NA,191,4,0,0
"306","Atlantic","New Jersey","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.59999990463257,NA,NA,0.0370000004768372,NA,6,0,0,0
"307","Atlantic","New Jersey","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.29999995231628,NA,NA,0.0350000001490116,NA,6,0,0,0
"308","Atlantic","New Jersey","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,NA,NA,12,0,0,0
"309","Atlantic","New Jersey","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5,NA,NA,0.0399999991059303,NA,10,0,0,0
"310","Atlantic","New Jersey","Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.19999980926514,NA,NA,0.0350000001490116,NA,14,0,0,0
